IdFactura,NroDoc,FechaFactura,IdCliente,Total,Estado
11186,00011185,04/30/15 00:00:00,000046,222.3000,ACTIVE
11187,00011186,04/30/15 00:00:00,000017,332.4600,ACTIVE
11188,00011187,04/30/15 00:00:00,000024,293.0500,ACTIVE
11189,00011188,04/30/15 00:00:00,000028,59.2500,ACTIVE
11190,00011189,05/02/15 00:00:00,000055,711.6700,ACTIVE
11191,00011190,05/02/15 00:00:00,000022,292.8900,ACTIVE
11192,00011191,05/04/15 00:00:00,000020,990.8400,ACTIVE
11193,00011192,05/04/15 00:00:00,000015,505.0100,ACTIVE
11194,00011193,05/04/15 00:00:00,000074,221.0700,ACTIVE
11195,00011194,05/04/15 00:00:00,000087,288.7800,ACTIVE
11196,00011195,05/04/15 00:00:00,000092,56.9000,ACTIVE
11197,00011196,05/04/15 00:00:00,000080,126.1200,ACTIVE
11198,00011197,05/04/15 00:00:00,000052,171.9800,ACTIVE
11199,00011198,05/04/15 00:00:00,000046,426.7000,ACTIVE
11200,00011199,05/04/15 00:00:00,000043,228.8000,ACTIVE
11201,00011200,05/04/15 00:00:00,000017,159.2500,ACTIVE
11202,00011201,05/04/15 00:00:00,000009,119.7500,ACTIVE
11203,00011202,05/04/15 00:00:00,000077,542.5300,ACTIVE
11204,00011203,05/04/15 00:00:00,000037,217.2500,ACTIVE
11205,00011204,05/04/15 00:00:00,000073,943.8400,ACTIVE
11206,00011205,05/05/15 00:00:00,000024,189.7100,ACTIVE
11207,00011206,05/05/15 00:00:00,000024,829.9000,ACTIVE
11208,00011207,05/06/15 00:00:00,000019,799.9200,ACTIVE
11209,00011208,05/06/15 00:00:00,000018,172.0800,ACTIVE
11210,00011209,05/06/15 00:00:00,000057,472.6000,ACTIVE
11211,00011210,05/06/15 00:00:00,000043,138.0000,ACTIVE
11212,00011211,05/06/15 00:00:00,000094,287.2000,ACTIVE
11213,00011212,05/06/15 00:00:00,000042,608.9200,ACTIVE
11214,00011213,05/06/15 00:00:00,000089,216.8100,ACTIVE
11215,00011214,05/06/15 00:00:00,000069,227.0000,ACTIVE
11216,00011215,05/06/15 00:00:00,000045,411.4900,ACTIVE
11217,00011216,05/06/15 00:00:00,000093,237.4700,ACTIVE
11218,00011217,05/06/15 00:00:00,000086,226.3900,ACTIVE
11219,00011218,05/06/15 00:00:00,000059,401.1000,ACTIVE
11220,00011219,05/06/15 00:00:00,000010,792.3700,ACTIVE
11221,00011220,05/06/15 00:00:00,000030,1223.6900,ACTIVE
11222,00011221,05/06/15 00:00:00,000085,456.5000,ACTIVE
11223,00011222,05/06/15 00:00:00,000038,411.5800,ACTIVE
11224,00011223,05/06/15 00:00:00,000065,1298.0500,ACTIVE
11225,00011224,05/06/15 00:00:00,000045,167.0000,ACTIVE
11226,00011225,05/06/15 00:00:00,000014,212.4200,ACTIVE
11227,00011226,05/06/15 00:00:00,000079,828.6000,ACTIVE
11228,00011227,05/06/15 00:00:00,000008,472.2000,ACTIVE
11229,00011228,05/06/15 00:00:00,000028,855.5500,ACTIVE
11230,00011229,05/06/15 00:00:00,000003,582.8400,ACTIVE
11231,00011230,05/07/15 00:00:00,000015,592.2700,ACTIVE
11232,00011231,05/07/15 00:00:00,000026,559.8100,ACTIVE
11233,00011232,05/07/15 00:00:00,000080,169.0500,ACTIVE
11234,00011233,05/07/15 00:00:00,000044,3083.2900,ACTIVE
11235,00011234,05/07/15 00:00:00,000020,772.2800,ACTIVE
11236,00011235,05/07/15 00:00:00,000006,416.2500,ACTIVE
11237,00011236,05/07/15 00:00:00,000041,458.9100,ACTIVE
11238,00011237,05/07/15 00:00:00,000055,489.1200,ACTIVE
11239,00011238,05/08/15 00:00:00,000004,804.8400,ACTIVE
11240,00011239,05/08/15 00:00:00,000049,253.6700,ACTIVE
11241,00011240,05/08/15 00:00:00,000088,173.7900,ACTIVE
11242,00011241,05/08/15 00:00:00,000037,411.7400,ACTIVE
11243,00011242,05/08/15 00:00:00,000030,317.3500,ACTIVE
11244,00011243,05/08/15 00:00:00,000063,573.8900,ACTIVE
11245,00011244,05/08/15 00:00:00,000036,2350.7000,ACTIVE
11246,00011245,05/08/15 00:00:00,000028,240.7500,ACTIVE
11247,00011246,05/08/15 00:00:00,000009,128.9500,ACTIVE
11248,00011247,05/08/15 00:00:00,000043,399.5000,ACTIVE
11249,00011248,05/08/15 00:00:00,000046,500.3600,ACTIVE
11250,00011249,05/08/15 00:00:00,000026,147.3000,ACTIVE
11251,00011250,05/08/15 00:00:00,000024,793.5700,ACTIVE
11252,00011251,05/09/15 00:00:00,000028,254.7000,ACTIVE
11253,00011252,05/11/15 00:00:00,000074,437.6100,ACTIVE
11254,00011253,05/11/15 00:00:00,000015,736.8000,ACTIVE
11255,00011254,05/11/15 00:00:00,000087,610.4400,ACTIVE
11256,00011255,05/11/15 00:00:00,000080,105.3500,ACTIVE
11257,00011256,05/11/15 00:00:00,000043,364.5500,ACTIVE
11258,00011257,05/11/15 00:00:00,000017,439.9100,ACTIVE
11259,00011258,05/11/15 00:00:00,000028,374.9200,ACTIVE
11260,00011259,05/11/15 00:00:00,000063,159.1500,ACTIVE
11261,00011260,05/11/15 00:00:00,000009,112.0000,ACTIVE
11262,00011261,05/11/15 00:00:00,000073,264.7600,ACTIVE
11263,00011262,05/12/15 00:00:00,000001,145.5300,ACTIVE
11264,00011263,05/13/15 00:00:00,000019,709.8800,ACTIVE
11265,00011264,05/13/15 00:00:00,000018,1513.7200,ACTIVE
11266,00011265,05/13/15 00:00:00,000065,916.6100,ACTIVE
11267,00011266,05/13/15 00:00:00,000057,443.8400,ACTIVE
11268,00011267,05/13/15 00:00:00,000079,734.8900,ACTIVE
11269,00011268,05/13/15 00:00:00,000094,340.2500,ACTIVE
11270,00011269,05/13/15 00:00:00,000042,419.2200,ACTIVE
11271,00011270,05/13/15 00:00:00,000069,192.0900,ACTIVE
11272,00011271,05/13/15 00:00:00,000030,1146.9800,ACTIVE
11273,00011272,05/13/15 00:00:00,000014,431.6900,ACTIVE
11274,00011273,05/13/15 00:00:00,000038,175.4000,ACTIVE
11275,00011274,05/13/15 00:00:00,000023,236.6500,ACTIVE
11276,00011275,05/13/15 00:00:00,000085,441.0800,ACTIVE
11277,00011276,05/13/15 00:00:00,000010,778.3600,ACTIVE
11278,00011277,05/13/15 00:00:00,000059,720.6700,ACTIVE
11279,00011278,05/13/15 00:00:00,000078,457.0600,ACTIVE
11280,00011279,05/14/15 00:00:00,000026,519.9400,ACTIVE
11281,00011280,05/14/15 00:00:00,000020,460.3300,ACTIVE
11282,00011281,05/14/15 00:00:00,000006,351.6000,ACTIVE
11283,00011282,05/14/15 00:00:00,000009,117.4500,ACTIVE
11284,00011283,05/14/15 00:00:00,000087,209.4700,ACTIVE
11285,00011284,05/14/15 00:00:00,000052,176.2900,ACTIVE
11286,00011285,05/14/15 00:00:00,000022,81.2600,ACTIVE
11287,00011286,05/14/15 00:00:00,000024,660.7700,ACTIVE
11288,00011287,05/14/15 00:00:00,000003,502.0200,ACTIVE
11289,00011288,05/14/15 00:00:00,000032,910.4200,ACTIVE
11290,00011289,05/14/15 00:00:00,000015,1041.2600,ACTIVE
11291,00011290,05/14/15 00:00:00,000028,1637.5400,ACTIVE
11292,00011291,05/14/15 00:00:00,000041,579.9400,ACTIVE
11293,00011292,05/15/15 00:00:00,000015,118.4700,ACTIVE
11294,00011293,05/15/15 00:00:00,000004,143.9300,ACTIVE
11295,00011294,05/15/15 00:00:00,000049,347.4100,ACTIVE
11296,00011295,05/15/15 00:00:00,000037,431.9500,ACTIVE
11297,00011296,05/15/15 00:00:00,000030,242.4000,ACTIVE
11298,00011297,05/15/15 00:00:00,000063,355.7900,ACTIVE
11299,00011298,05/15/15 00:00:00,000027,180.3000,ACTIVE
11300,00011299,05/15/15 00:00:00,000036,2692.5000,ACTIVE
11301,00011300,05/15/15 00:00:00,000090,275.0000,ACTIVE
11302,00011301,05/15/15 00:00:00,000046,187.7000,ACTIVE
11303,00011302,05/15/15 00:00:00,000055,842.4900,ACTIVE
11304,00011303,05/16/15 00:00:00,000024,222.4000,ACTIVE
11305,00011304,05/18/15 00:00:00,000022,101.4200,ACTIVE
11306,00011305,05/18/15 00:00:00,000015,698.2100,ACTIVE
11307,00011306,05/18/15 00:00:00,000020,541.2000,ACTIVE
11308,00011307,05/18/15 00:00:00,000087,385.9900,ACTIVE
11309,00011308,05/18/15 00:00:00,000080,242.6300,ACTIVE
11310,00011309,05/18/15 00:00:00,000043,216.6300,ACTIVE
11311,00011310,05/18/15 00:00:00,000017,215.4400,ACTIVE
11312,00011311,05/18/15 00:00:00,000009,113.5000,ACTIVE
11313,00011312,05/18/15 00:00:00,000027,153.1200,ACTIVE
11314,00011313,05/18/15 00:00:00,000026,177.0400,ACTIVE
11315,00011314,05/20/15 00:00:00,000019,579.6800,ACTIVE
11316,00011315,05/20/15 00:00:00,000059,1801.9300,ACTIVE
11317,00011316,05/20/15 00:00:00,000018,317.1900,ACTIVE
11318,00011317,05/20/15 00:00:00,000023,263.8700,ACTIVE
11319,00011318,05/20/15 00:00:00,000065,778.7600,ACTIVE
11320,00011319,05/20/15 00:00:00,000057,681.0900,ACTIVE
11321,00011320,05/20/15 00:00:00,000079,423.5700,ACTIVE
11322,00011321,05/20/15 00:00:00,000094,122.1200,ACTIVE
11323,00011322,05/20/15 00:00:00,000042,480.4800,ACTIVE
11324,00011323,05/20/15 00:00:00,000089,266.0500,ACTIVE
11325,00011324,05/20/15 00:00:00,000069,235.1900,ACTIVE
11326,00011325,05/20/15 00:00:00,000093,239.4500,ACTIVE
11327,00011326,05/20/15 00:00:00,000030,1738.3900,ACTIVE
11328,00011327,05/20/15 00:00:00,000085,581.7500,ACTIVE
11329,00011328,05/20/15 00:00:00,000038,173.9500,ACTIVE
11330,00011329,05/20/15 00:00:00,000010,1080.6500,ACTIVE
11331,00011330,05/20/15 00:00:00,000014,352.3900,ACTIVE
11332,00011331,05/20/15 00:00:00,000045,264.8400,ACTIVE
11333,00011332,05/20/15 00:00:00,000008,479.1000,ACTIVE
11334,00011333,05/20/15 00:00:00,000011,596.5500,ACTIVE
11335,00011334,05/20/15 00:00:00,000028,562.8200,ACTIVE
11336,00011335,05/20/15 00:00:00,000051,270.5000,ACTIVE
11337,00011336,05/20/15 00:00:00,000024,607.3700,ACTIVE
11338,00011337,05/21/15 00:00:00,000009,123.2000,ACTIVE
11339,00011338,05/21/15 00:00:00,000028,2237.0000,ACTIVE
11340,00011339,05/21/15 00:00:00,000041,745.9100,ACTIVE
11341,00011340,05/21/15 00:00:00,000020,258.6500,ACTIVE
11342,00011341,05/21/15 00:00:00,000015,708.9700,ACTIVE
11343,00011342,05/21/15 00:00:00,000026,257.0500,ACTIVE
11344,00011343,05/21/15 00:00:00,000087,458.8400,ACTIVE
11345,00011344,05/22/15 00:00:00,000080,157.8800,ACTIVE
11346,00011345,05/22/15 00:00:00,000092,127.0000,ACTIVE
11347,00011346,05/22/15 00:00:00,000004,55.0000,ACTIVE
11348,00011347,05/22/15 00:00:00,000049,216.3000,ACTIVE
11349,00011348,05/22/15 00:00:00,000032,536.9300,ACTIVE
11350,00011349,05/22/15 00:00:00,000088,123.9800,ACTIVE
11351,00011350,05/22/15 00:00:00,000037,554.1600,ACTIVE
11352,00011351,05/22/15 00:00:00,000030,256.2500,ACTIVE
11353,00011352,05/22/15 00:00:00,000077,272.4500,ACTIVE
11354,00011353,05/22/15 00:00:00,000036,2166.9000,ACTIVE
11355,00011354,05/22/15 00:00:00,000017,214.4800,ACTIVE
11356,00011355,05/22/15 00:00:00,000046,979.0600,ACTIVE
11357,00011356,05/22/15 00:00:00,000003,428.3400,ACTIVE
11358,00011357,05/22/15 00:00:00,000055,504.5600,ACTIVE
11359,00011358,05/23/15 00:00:00,000073,894.1800,ACTIVE
11360,00011359,05/23/15 00:00:00,000053,177.8800,ACTIVE
11361,00011360,05/23/15 00:00:00,000024,520.0900,ACTIVE
11362,00011361,05/25/15 00:00:00,000015,682.5800,ACTIVE
11363,00011362,05/26/15 00:00:00,000023,220.0100,ACTIVE
11364,00011363,05/26/15 00:00:00,000023,153.1200,ACTIVE
11365,00011364,05/26/15 00:00:00,000020,323.5500,ACTIVE
11366,00011365,05/26/15 00:00:00,000024,391.5700,ACTIVE
11367,00011366,05/27/15 00:00:00,000019,842.1000,ACTIVE
11368,00011367,05/27/15 00:00:00,000018,920.1300,ACTIVE
11369,00011368,05/27/15 00:00:00,000030,1161.6100,ACTIVE
11370,00011369,05/27/15 00:00:00,000065,820.5200,ACTIVE
11371,00011370,05/27/15 00:00:00,000079,962.7900,ACTIVE
11372,00011371,05/27/15 00:00:00,000057,416.2000,ACTIVE
11373,00011372,05/27/15 00:00:00,000043,138.0000,ACTIVE
11374,00011373,05/27/15 00:00:00,000010,418.1100,ACTIVE
11375,00011374,05/27/15 00:00:00,000094,104.2200,ACTIVE
11376,00011375,05/27/15 00:00:00,000042,587.1500,ACTIVE
11377,00011376,05/27/15 00:00:00,000086,356.9300,ACTIVE
11378,00011377,05/27/15 00:00:00,000069,517.9100,ACTIVE
11379,00011378,05/27/15 00:00:00,000093,121.5800,ACTIVE
11380,00011379,05/27/15 00:00:00,000038,264.7800,ACTIVE
11381,00011380,05/27/15 00:00:00,000014,278.3400,ACTIVE
11382,00011381,05/27/15 00:00:00,000059,844.4500,ACTIVE
11383,00011382,05/27/15 00:00:00,000023,108.5600,ACTIVE
11384,00011383,05/28/15 00:00:00,000094,23.7000,ACTIVE
11385,00011384,05/28/15 00:00:00,000042,85.3500,ACTIVE
11386,00011385,05/28/15 00:00:00,000057,192.8000,ACTIVE
11387,00011386,05/28/15 00:00:00,000065,140.5000,ACTIVE
11388,00011387,05/28/15 00:00:00,000079,192.8000,ACTIVE
11389,00011388,05/28/15 00:00:00,000069,79.0000,ACTIVE
11390,00011389,05/28/15 00:00:00,000019,209.2800,ACTIVE
11391,00011390,05/28/15 00:00:00,000030,96.4000,ACTIVE
11392,00011391,05/28/15 00:00:00,000023,34.1400,ACTIVE
11393,00011392,05/28/15 00:00:00,000026,114.3000,ACTIVE
11394,00011393,05/28/15 00:00:00,000041,471.6300,ACTIVE
11395,00011394,05/28/15 00:00:00,000020,693.8400,ACTIVE
11396,00011395,05/28/15 00:00:00,000015,498.4400,ACTIVE
11397,00011396,05/28/15 00:00:00,000080,89.1400,ACTIVE
11398,00011397,05/28/15 00:00:00,000092,31.2000,ACTIVE
11399,00011398,05/28/15 00:00:00,000009,132.4000,ACTIVE
11400,00011399,05/28/15 00:00:00,000028,848.8100,ACTIVE
11401,00011400,05/28/15 00:00:00,000087,259.8300,ACTIVE
11402,00011401,05/28/15 00:00:00,000022,101.2400,ACTIVE
11403,00011402,05/29/15 00:00:00,000041,125.0000,ACTIVE
11404,00011403,05/29/15 00:00:00,000074,384.0100,ACTIVE
11405,00011404,05/29/15 00:00:00,000004,423.3000,ACTIVE
11406,00011405,05/29/15 00:00:00,000032,318.1100,ACTIVE
11407,00011406,05/29/15 00:00:00,000037,271.8000,ACTIVE
11408,00011407,05/29/15 00:00:00,000036,2242.4000,ACTIVE
11409,00011408,05/29/15 00:00:00,000046,389.4400,ACTIVE
11410,00011409,05/29/15 00:00:00,000030,316.0000,ACTIVE
11411,00011410,05/29/15 00:00:00,000063,466.2500,ACTIVE
11412,00011411,05/29/15 00:00:00,000028,502.0100,ACTIVE
11413,00011412,05/29/15 00:00:00,000043,470.3100,ACTIVE
11414,00011413,05/29/15 00:00:00,000017,838.0900,ACTIVE
11415,00011414,05/29/15 00:00:00,000055,792.3900,ACTIVE
11416,00011415,05/30/15 00:00:00,000026,347.7000,ACTIVE
11417,00011416,05/30/15 00:00:00,000003,449.5700,ACTIVE
11418,00011417,05/30/15 00:00:00,000022,313.2100,ACTIVE
11419,00011418,06/01/15 00:00:00,000027,290.4000,ACTIVE
11420,00011419,06/01/15 00:00:00,000020,588.9600,ACTIVE
11421,00011420,06/01/15 00:00:00,000015,331.8800,ACTIVE
11422,00011421,06/01/15 00:00:00,000087,295.8700,ACTIVE
11423,00011422,06/01/15 00:00:00,000092,215.6200,ACTIVE
11424,00011423,06/01/15 00:00:00,000080,97.9700,ACTIVE
11425,00011424,06/01/15 00:00:00,000017,270.7000,ACTIVE
11426,00011425,06/01/15 00:00:00,000009,133.4000,ACTIVE
11427,00011426,06/01/15 00:00:00,000049,130.8000,ACTIVE
11428,00011427,06/01/15 00:00:00,000026,132.0000,ACTIVE
11429,00011428,06/02/15 00:00:00,000004,255.6000,ACTIVE
11430,00011429,06/02/15 00:00:00,000006,289.8500,ACTIVE
11431,00011430,06/03/15 00:00:00,000078,774.6600,ACTIVE
11432,00011431,06/03/15 00:00:00,000042,438.9300,ACTIVE
11433,00011432,06/03/15 00:00:00,000057,384.5400,ACTIVE
11434,00011433,06/03/15 00:00:00,000065,1004.6900,ACTIVE
11435,00011434,06/03/15 00:00:00,000079,770.3600,ACTIVE
11436,00011435,06/03/15 00:00:00,000045,234.7100,ACTIVE
11437,00011436,06/03/15 00:00:00,000089,274.3300,ACTIVE
11438,00011437,06/03/15 00:00:00,000086,408.4800,ACTIVE
11439,00011438,06/03/15 00:00:00,000069,181.6500,ACTIVE
11440,00011439,06/03/15 00:00:00,000093,174.4100,ACTIVE
11441,00011440,06/03/15 00:00:00,000030,885.8900,ACTIVE
11442,00011441,06/03/15 00:00:00,000074,373.5100,ACTIVE
11443,00011442,06/03/15 00:00:00,000031,184.8100,ACTIVE
11444,00011443,06/03/15 00:00:00,000085,291.7600,ACTIVE
11445,00011444,06/03/15 00:00:00,000038,229.3400,ACTIVE
11446,00011445,06/03/15 00:00:00,000018,771.6100,ACTIVE
11447,00011446,06/03/15 00:00:00,000023,455.2400,ACTIVE
11448,00011447,06/03/15 00:00:00,000014,652.1800,ACTIVE
11449,00011448,06/03/15 00:00:00,000010,911.4100,ACTIVE
11450,00011449,06/03/15 00:00:00,000011,357.6000,ACTIVE
11451,00011450,06/02/15 00:00:00,000019,728.5100,INACTIVE
11452,00011451,06/03/15 00:00:00,000008,130.8000,ACTIVE
11453,00011452,06/03/15 00:00:00,000059,564.0000,ACTIVE
11454,00011453,06/03/15 00:00:00,000078,223.6500,INACTIVE
11455,00011454,06/03/15 00:00:00,000019,728.5100,ACTIVE
11456,00011455,06/03/15 00:00:00,000078,324.0700,ACTIVE
11457,00011456,06/03/15 00:00:00,000024,1097.5500,ACTIVE
11458,00011457,06/04/15 00:00:00,000015,488.8600,ACTIVE
11459,00011458,06/04/15 00:00:00,000080,111.1700,ACTIVE
11460,00011459,06/04/15 00:00:00,000055,739.3300,ACTIVE
11461,00011460,06/04/15 00:00:00,000015,249.7800,ACTIVE
11462,00011461,06/04/15 00:00:00,000009,82.5000,ACTIVE
11463,00011462,06/04/15 00:00:00,000028,550.1500,ACTIVE
11464,00011463,06/04/15 00:00:00,000087,350.7400,ACTIVE
11465,00011464,06/04/15 00:00:00,000041,483.8700,ACTIVE
11466,00011465,06/04/15 00:00:00,000020,768.8500,ACTIVE
11467,00011466,06/05/15 00:00:00,000049,109.4000,ACTIVE
11468,00011467,06/05/15 00:00:00,000026,457.8300,ACTIVE
11469,00011468,06/05/15 00:00:00,000088,96.5700,ACTIVE
11470,00011469,06/05/15 00:00:00,000032,557.2100,ACTIVE
11471,00011470,06/05/15 00:00:00,000037,456.6000,ACTIVE
11472,00011471,06/05/15 00:00:00,000024,358.3400,ACTIVE
11473,00011472,06/05/15 00:00:00,000030,349.5500,ACTIVE
11474,00011473,06/05/15 00:00:00,000063,312.9900,ACTIVE
11475,00011474,06/05/15 00:00:00,000036,2232.3000,ACTIVE
11476,00011475,06/05/15 00:00:00,000090,189.0500,ACTIVE
11477,00011476,06/05/15 00:00:00,000046,312.8900,ACTIVE
11478,00011477,06/05/15 00:00:00,000022,39.5000,ACTIVE
11479,00011478,06/05/15 00:00:00,000003,256.9600,ACTIVE
11480,00011479,06/08/15 00:00:00,000026,165.3000,ACTIVE
11481,00011480,06/08/15 00:00:00,000015,424.0300,ACTIVE
11482,00011481,06/08/15 00:00:00,000009,128.0500,ACTIVE
11483,00011482,06/08/15 00:00:00,000020,772.3100,ACTIVE
11484,00011483,06/08/15 00:00:00,000006,329.6100,ACTIVE
11485,00011484,06/08/15 00:00:00,000087,239.0100,ACTIVE
11486,00011485,06/08/15 00:00:00,000080,101.3700,ACTIVE
11487,00011486,06/08/15 00:00:00,000043,384.0000,ACTIVE
11488,00011487,06/08/15 00:00:00,000017,280.2000,ACTIVE
11489,00011488,06/08/15 00:00:00,000028,2583.0200,ACTIVE
11490,00011489,06/10/15 00:00:00,000094,481.6100,ACTIVE
11491,00011490,06/10/15 00:00:00,000065,1049.2300,ACTIVE
11492,00011491,06/10/15 00:00:00,000042,439.2400,ACTIVE
11493,00011492,06/10/15 00:00:00,000008,1969.9800,ACTIVE
11494,00011493,06/10/15 00:00:00,000019,534.9800,ACTIVE
11495,00011494,06/10/15 00:00:00,000086,410.2900,ACTIVE
11496,00011495,06/10/15 00:00:00,000079,558.1700,ACTIVE
11497,00011496,06/10/15 00:00:00,000057,254.8000,ACTIVE
11498,00011497,06/10/15 00:00:00,000069,272.4000,ACTIVE
11499,00011498,06/10/15 00:00:00,000018,1106.4600,ACTIVE
11500,00011499,06/10/15 00:00:00,000030,1050.0900,ACTIVE
11501,00011500,06/10/15 00:00:00,000059,1042.2400,ACTIVE
11502,00011501,06/10/15 00:00:00,000085,890.4800,ACTIVE
11503,00011502,06/10/15 00:00:00,000038,264.4700,ACTIVE
11504,00011503,06/10/15 00:00:00,000014,241.5800,ACTIVE
11505,00011504,06/10/15 00:00:00,000089,133.8500,ACTIVE
11506,00011505,06/10/15 00:00:00,000093,188.8500,ACTIVE
11507,00011506,06/10/15 00:00:00,000010,1133.9700,ACTIVE
11508,00011507,06/10/15 00:00:00,000023,231.3600,ACTIVE
11509,00011508,06/10/15 00:00:00,000078,626.3000,ACTIVE
11510,00011509,06/10/15 00:00:00,000011,259.2000,ACTIVE
11511,00011510,06/10/15 00:00:00,000022,177.1400,ACTIVE
11512,00011511,06/10/15 00:00:00,000024,584.8100,ACTIVE
11513,00011512,06/10/15 00:00:00,000053,153.7700,ACTIVE
11514,00011513,06/11/15 00:00:00,000073,924.3700,ACTIVE
11515,00011514,06/11/15 00:00:00,000022,86.5000,ACTIVE
11516,00011515,06/11/15 00:00:00,000009,130.0000,ACTIVE
11517,00011516,06/11/15 00:00:00,000020,706.0000,ACTIVE
11518,00011517,06/11/15 00:00:00,000015,477.4400,ACTIVE
11519,00011518,06/11/15 00:00:00,000087,313.5100,ACTIVE
11520,00011519,06/11/15 00:00:00,000080,150.7200,ACTIVE
11521,00011520,06/11/15 00:00:00,000024,421.3200,ACTIVE
11522,00011521,06/11/15 00:00:00,000003,352.6900,ACTIVE
11523,00011522,06/12/15 00:00:00,000052,138.1700,ACTIVE
11524,00011523,06/12/15 00:00:00,000049,219.2500,ACTIVE
11525,00011524,06/12/15 00:00:00,000004,678.7100,ACTIVE
11526,00011525,06/12/15 00:00:00,000063,361.2700,ACTIVE
11527,00011526,06/12/15 00:00:00,000037,198.8000,ACTIVE
11528,00011527,06/12/15 00:00:00,000036,3760.3100,ACTIVE
11529,00011528,06/12/15 00:00:00,000028,232.9000,ACTIVE
11530,00011529,06/12/15 00:00:00,000043,406.2000,ACTIVE
11531,00011530,06/12/15 00:00:00,000046,646.4900,ACTIVE
11532,00011531,06/12/15 00:00:00,000026,162.1500,ACTIVE
11533,00011532,06/13/15 00:00:00,000015,373.7900,ACTIVE
11534,00011533,06/13/15 00:00:00,000055,700.7600,ACTIVE
11535,00011534,06/13/15 00:00:00,000001,338.3200,ACTIVE
11536,00011535,06/15/15 00:00:00,000036,1118.0000,ACTIVE
11537,00011536,06/15/15 00:00:00,000015,393.4600,ACTIVE
11538,00011537,06/15/15 00:00:00,000020,597.0300,ACTIVE
11539,00011538,06/15/15 00:00:00,000087,396.1400,ACTIVE
11540,00011539,06/15/15 00:00:00,000080,128.9900,ACTIVE
11541,00011540,06/15/15 00:00:00,000044,2681.1600,ACTIVE
11542,00011541,06/15/15 00:00:00,000043,428.2400,ACTIVE
11543,00011542,06/15/15 00:00:00,000009,122.5000,ACTIVE
11544,00011543,06/15/15 00:00:00,000017,296.0000,ACTIVE
11545,00011544,06/15/15 00:00:00,000024,231.8500,ACTIVE
11546,00011545,06/15/15 00:00:00,000003,300.7200,ACTIVE
11547,00011546,06/16/15 00:00:00,000036,584.0000,ACTIVE
11548,00011547,06/16/15 00:00:00,000044,292.0500,ACTIVE
11549,00011548,06/16/15 00:00:00,000043,220.0000,ACTIVE
11550,00011549,06/16/15 00:00:00,000017,136.0000,ACTIVE
11551,00011550,06/16/15 00:00:00,000024,152.1500,ACTIVE
11552,00011551,06/16/15 00:00:00,000051,299.5700,ACTIVE
11553,00011552,06/17/15 00:00:00,000019,600.1900,ACTIVE
11554,00011553,06/17/15 00:00:00,000018,674.9200,ACTIVE
11555,00011554,06/17/15 00:00:00,000093,127.7800,ACTIVE
11556,00011555,06/17/15 00:00:00,000057,424.6000,ACTIVE
11557,00011556,06/17/15 00:00:00,000065,899.0000,ACTIVE
11558,00011557,06/17/15 00:00:00,000079,669.9000,ACTIVE
11559,00011558,06/17/15 00:00:00,000042,352.6000,ACTIVE
11560,00011559,06/17/15 00:00:00,000089,171.9000,ACTIVE
11561,00011560,06/17/15 00:00:00,000086,178.9000,ACTIVE
11562,00011561,06/17/15 00:00:00,000069,112.7400,ACTIVE
11563,00011562,06/17/15 00:00:00,000030,1383.9700,ACTIVE
11564,00011563,06/17/15 00:00:00,000074,279.9100,ACTIVE
11565,00011564,06/17/15 00:00:00,000085,427.3200,ACTIVE
11566,00011565,06/17/15 00:00:00,000038,304.3900,ACTIVE
11567,00011566,06/17/15 00:00:00,000014,696.7600,ACTIVE
11568,00011567,06/17/15 00:00:00,000001,190.8000,ACTIVE
11569,00011568,06/17/15 00:00:00,000010,728.0300,ACTIVE
11570,00011569,06/17/15 00:00:00,000059,568.8700,ACTIVE
11571,00011570,06/17/15 00:00:00,000001,189.7200,ACTIVE
11572,00011571,06/18/15 00:00:00,000028,1408.5500,ACTIVE
11573,00011572,06/18/15 00:00:00,000041,806.8400,ACTIVE
11574,00011573,06/18/15 00:00:00,000020,868.3900,ACTIVE
11575,00011574,06/18/15 00:00:00,000015,943.0000,ACTIVE
11576,00011575,06/18/15 00:00:00,000006,370.9300,ACTIVE
11577,00011576,06/18/15 00:00:00,000074,390.2300,ACTIVE
11578,00011577,06/18/15 00:00:00,000087,250.5700,ACTIVE
11579,00011578,06/18/15 00:00:00,000080,157.7300,ACTIVE
11580,00011579,06/18/15 00:00:00,000009,112.0000,ACTIVE
11581,00011580,06/19/15 00:00:00,000036,4604.2600,ACTIVE
11582,00011581,06/19/15 00:00:00,000090,130.8000,ACTIVE
11583,00011582,06/19/15 00:00:00,000015,297.2100,ACTIVE
11584,00011583,06/19/15 00:00:00,000032,138.5700,ACTIVE
11585,00011584,06/19/15 00:00:00,000063,376.8500,ACTIVE
11586,00011585,06/19/15 00:00:00,000037,402.9500,ACTIVE
11587,00011586,06/19/15 00:00:00,000017,113.4000,ACTIVE
11588,00011587,06/19/15 00:00:00,000055,856.2900,ACTIVE
11589,00011588,06/19/15 00:00:00,000024,534.4800,ACTIVE
11590,00011589,06/19/15 00:00:00,000026,608.6000,ACTIVE
11591,00011590,06/20/15 00:00:00,000026,137.2900,ACTIVE
11592,00011591,06/20/15 00:00:00,000015,379.2600,ACTIVE
11593,00011592,06/20/15 00:00:00,000059,236.2500,ACTIVE
11594,00011593,06/20/15 00:00:00,000036,1168.0000,ACTIVE
